Date,SPY,EEM,VEU,BIL,IAU,TLT,QQQ,VGK
2008-10-28,93.76,23.34,30.58,91.88,14.752,95.39,31.86,39.08
2008-10-29,93.08,22.6,31.46,91.78,14.858,94.91,31.78,40.22
2008-10-30,96.3,25.65,32.65,91.9,14.52,94.05,32.84,41.09
2008-10-31,96.83,25.43,32.78,91.8,14.316,92.83,32.89,41.72
2008-11-03,97.11,25.2,32.84,91.68,14.25,92.71,32.82,41.43
2008-11-04,100.41,27.5,35.18,91.72,15.13,94.45,33.75,44.75
2008-11-05,96.19,24.0,33.36,91.76,14.6,95.57,31.99,41.88
2008-11-06,90.86,22.79,30.92,91.9,14.498,94.88,30.56,39.24
2008-11-07,93.86,24.64,32.91,91.9,14.518,94.26,31.19,41.53
2008-11-10,92.63,24.87,32.63,91.88,14.75,94.72,30.77,40.46
2008-11-11,89.77,23.32,31.23,91.88,14.45,95.0,30.1,39.44
2008-11-12,85.82,21.59,29.43,91.9,14.068,95.61,28.71,37.21
2008-11-13,91.17,24.58,32.25,91.9,14.48,93.32,30.46,40.28
2008-11-14,86.62,22.22,30.24,91.9,14.674,95.17,28.98,38.04
2008-11-17,85.47,21.85,29.62,91.94,14.596,95.59,28.37,37.27
2008-11-18,87.08,21.53,29.51,91.84,14.522,96.82,28.34,37.34
2008-11-19,81.5,19.67,27.68,91.82,14.52,99.3,26.86,34.83
2008-11-20,75.45,18.26,25.64,91.88,14.752,104.43,25.56,32.77
2008-11-21,79.52,20.89,27.8,91.86,15.83,102.92,26.67,34.57
2008-11-24,85.03,22.16,29.91,91.88,16.226,101.31,28.3,37.23
2008-11-25,85.66,21.74,30.09,91.9,16.182,104.29,28.17,37.89
2008-11-26,88.97,23.4,30.62,91.94,16.1,104.43,29.35,38.31
2008-11-28,90.09,22.95,30.56,91.66,16.068,105.72,29.12,38.64
2008-12-01,82.11,20.74,28.16,91.86,15.158,109.4,26.93,35.19
2008-12-02,85.27,22.05,29.34,91.94,15.404,109.82,27.83,37.0
2008-12-03,87.32,22.23,29.75,91.8,15.238,110.13,28.62,37.43
2008-12-04,85.3,21.28,28.67,91.76,15.112,112.3,27.81,36.26
2008-12-05,87.93,22.54,29.3,91.76,14.934,110.48,28.94,36.87
2008-12-08,91.0,23.98,30.8,91.78,15.248,110.24,30.08,38.54
2008-12-09,89.5,23.65,30.49,91.74,15.282,112.42,30.01,38.43
2008-12-10,90.11,25.06,31.4,91.8,15.96,112.15,29.91,39.34
2008-12-11,87.94,24.42,31.26,91.7,16.148,112.37,29.09,39.31
2008-12-12,88.99,24.76,31.5,91.74,16.176,112.37,29.68,39.49
2008-12-15,87.75,24.43,31.54,91.72,16.528,113.65,29.16,39.62
2008-12-16,91.88,26.38,33.41,91.78,16.922,116.46,30.56,42.05
2008-12-17,90.99,25.92,33.14,91.72,17.09,119.62,30.19,41.91
2008-12-18,89.29,25.35,32.18,91.66,16.782,122.13,29.66,40.37
2008-12-19,88.19,25.44,31.67,91.72,16.512,122.26,29.86,39.58
2008-12-22,87.06,24.49,31.5,91.84,16.702,121.32,29.21,39.22
2008-12-23,86.16,23.95,31.22,91.74,16.544,121.16,29.06,39.31
2008-12-24,86.66,24.12,30.81,91.84,16.7,120.9,29.14,37.01
2008-12-26,87.16,24.04,30.91,91.84,17.14,121.3,29.13,36.79
2008-12-29,86.91,24.0,30.96,91.46,17.29,120.75,28.89,36.94
2008-12-30,88.97,24.64,31.9,91.78,17.188,121.9,29.49,38.1
2008-12-31,90.24,24.97,32.32,91.58,17.332,119.35,29.74,38.36
2009-01-02,92.96,26.16,32.96,91.6,17.27,116.35,31.03,39.09
2009-01-05,92.85,26.5,32.55,91.6,16.908,113.35,31.02,38.68
2009-01-06,93.47,27.1,32.97,91.62,17.044,112.21,31.33,39.38
2009-01-07,90.67,25.54,32.11,91.76,16.562,112.65,30.44,38.66
2009-01-08,91.04,25.43,32.52,91.66,16.888,112.56,30.76,39.09
2009-01-09,89.09,24.88,31.49,91.72,16.804,112.73,30.07,37.59
2009-01-12,86.95,23.83,30.6,91.68,16.176,113.9,29.52,36.64
2009-01-13,87.11,23.9,30.32,91.8,16.192,114.02,29.53,35.9
2009-01-14,84.37,22.74,28.95,91.82,15.972,115.9,28.63,34.29
2009-01-15,84.4,23.0,29.04,91.84,16.078,116.09,29.1,34.54
2009-01-16,85.06,23.25,29.36,91.78,16.556,114.3,29.42,34.63
2009-01-20,80.57,21.52,27.17,91.62,16.902,114.28,27.96,31.83
2009-01-21,84.05,22.69,28.56,91.78,16.83,110.67,29.15,33.34
2009-01-22,82.75,21.94,27.8,91.8,16.934,108.54,28.76,32.6
2009-01-23,83.11,22.22,27.75,91.78,17.698,107.69,28.9,32.37
2009-01-26,83.68,22.48,28.17,91.76,17.806,106.75,29.11,33.2
2009-01-27,84.53,22.88,28.68,91.72,17.674,109.26,29.32,33.62
2009-01-28,87.39,24.04,29.72,91.68,17.474,106.53,30.35,34.87
2009-01-29,84.55,22.82,28.34,91.68,17.916,104.08,29.58,33.21
2009-01-30,82.83,22.65,28.12,91.76,18.272,103.75,29.06,33.05
2009-02-02,82.58,22.42,27.75,91.8,17.762,105.39,29.41,32.61
2009-02-03,83.74,23.09,28.58,91.72,17.7,102.88,29.87,33.8
2009-02-04,83.33,23.26,28.53,91.78,17.838,102.52,29.91,33.37
2009-02-05,84.57,23.75,29.48,91.74,18.038,102.61,30.57,34.12
2009-02-06,86.98,24.94,29.83,91.6,17.926,102.29,31.37,34.97
2009-02-09,87.1,24.81,29.71,91.72,17.674,102.62,31.5,35.3
2009-02-10,83.11,23.31,28.24,91.7,18.06,104.85,30.34,33.4
2009-02-11,83.6,24.01,28.48,91.68,18.476,106.21,30.2,33.67
2009-02-12,83.66,23.86,28.56,91.68,18.648,105.21,30.57,33.74
2009-02-13,82.76,23.98,28.22,91.76,18.522,102.41,30.43,33.37
2009-02-17,79.22,22.45,26.54,91.76,19.108,105.6,29.22,31.41
2009-02-18,79.03,22.29,26.55,91.78,19.38,104.7,29.24,31.34
2009-02-19,78.18,22.08,26.44,91.78,19.152,102.92,28.79,31.23
2009-02-20,77.42,21.52,26.21,91.78,19.57,103.92,28.87,30.81
2009-02-23,74.65,20.99,25.31,91.76,19.55,104.88,27.86,29.65
2009-02-24,77.48,22.14,26.21,91.7,18.96,104.77,28.78,30.73
2009-02-25,76.87,21.76,25.79,91.66,18.654,103.56,28.59,29.99
2009-02-26,75.62,21.57,26.25,91.68,18.61,102.47,27.79,29.74
2009-02-27,73.93,21.23,25.53,91.74,18.532,101.88,27.53,29.62
2009-03-02,70.6,19.94,24.0,91.78,18.204,103.28,26.64,27.69
2009-03-03,70.07,20.22,23.92,91.76,18.006,102.59,26.62,27.48
2009-03-04,71.73,21.64,25.07,91.76,17.814,102.12,27.33,28.67
2009-03-05,68.8,20.75,23.96,91.78,18.414,104.96,26.51,27.46
2009-03-06,68.92,21.1,24.0,91.76,18.492,104.26,26.3,27.38
2009-03-09,68.11,20.69,23.61,91.76,18.132,103.65,25.74,26.76
2009-03-10,72.17,22.37,25.21,91.76,17.648,101.66,27.33,28.59
2009-03-11,72.64,22.37,25.47,91.76,17.84,102.76,27.75,28.87
2009-03-12,75.5,23.23,25.95,91.72,18.224,103.25,28.67,29.86
2009-03-13,76.09,23.36,26.16,91.7,18.26,102.73,28.74,29.87
2009-03-16,75.86,23.38,26.55,91.68,18.178,101.11,28.26,30.19
2009-03-17,78.18,23.89,27.13,91.74,18.032,100.56,29.33,31.0
2009-03-18,79.93,24.39,27.91,91.76,18.644,104.37,29.7,31.73
2009-03-19,78.94,24.23,27.84,91.7,18.866,104.5,29.68,31.77
2009-03-20,76.71,23.9,27.32,91.74,18.728,103.92,29.18,31.34
2009-03-23,82.22,26.11,29.57,91.76,18.432,103.02,30.9,33.56
2009-03-24,80.6,25.3,28.58,91.74,18.228,104.0,30.33,32.42
2009-03-25,81.45,25.68,29.06,91.78,18.408,102.6,30.47,32.93
2009-03-26,83.11,26.38,29.51,91.76,18.386,103.79,31.41,33.23
2009-03-27,81.61,25.6,28.61,91.78,18.174,104.56,30.82,31.94
2009-03-30,78.79,24.28,27.47,91.76,18.024,104.96,30.06,30.65
2009-03-31,79.52,24.81,28.12,91.72,18.078,105.71,30.32,31.9
2009-04-01,81.06,25.63,28.91,91.72,18.218,106.37,30.77,32.73
2009-04-02,83.43,27.02,30.33,91.66,17.774,105.07,31.76,34.19
2009-04-03,84.26,27.35,30.49,91.72,17.548,102.92,32.35,34.58
2009-04-06,83.6,27.01,29.95,91.7,17.074,102.48,32.27,33.93
2009-04-07,81.65,26.39,29.38,91.7,17.356,102.74,31.42,32.89
2009-04-08,82.53,26.78,29.63,91.74,17.334,103.65,31.95,33.24
2009-04-09,85.81,27.95,30.59,91.68,17.278,102.35,32.94,34.04
2009-04-13,85.83,28.12,30.84,91.74,17.594,103.29,32.89,34.54
2009-04-14,84.35,27.67,30.62,91.7,17.502,103.83,32.49,34.11
2009-04-15,85.25,28.07,31.02,91.7,17.538,103.65,32.4,34.7
2009-04-16,86.5,28.31,31.29,91.76,17.192,102.83,33.24,35.11
2009-04-17,87.08,28.11,31.16,91.66,17.054,101.7,33.31,35.01
2009-04-20,83.43,26.74,29.86,91.7,17.402,103.24,32.24,33.23
2009-04-21,85.06,27.31,30.48,91.68,17.384,102.22,32.69,34.07
2009-04-22,84.54,27.08,30.25,91.74,17.49,101.6,32.79,33.74
2009-04-23,85.37,27.5,31.01,91.78,17.772,101.59,33.11,34.71
2009-04-24,86.66,28.02,31.55,91.78,17.954,100.57,33.69,35.35
2009-04-27,85.84,27.08,30.97,91.76,17.818,101.0,33.73,34.84
2009-04-28,85.57,26.99,30.7,91.78,17.582,99.35,33.48,34.74
2009-04-29,87.39,28.41,31.72,91.76,17.69,98.47,33.94,35.74
2009-04-30,87.42,28.67,31.84,91.76,17.468,98.08,34.28,36.1
2009-05-01,87.89,29.09,32.4,91.78,17.412,97.11,34.37,36.72
2009-05-04,90.88,31.1,33.88,91.66,17.74,97.43,35.05,38.07
2009-05-05,90.57,30.82,33.5,91.68,17.68,97.31,35.02,37.73
2009-05-06,92.14,31.35,34.4,91.66,17.93,97.08,35.03,38.58
2009-05-07,90.86,30.57,33.66,91.66,17.886,94.71,34.21,37.99
2009-05-08,92.98,31.59,35.19,91.68,18.006,94.94,34.23,39.63
2009-05-11,91.24,30.85,34.24,91.66,17.964,96.29,34.35,38.52
2009-05-12,90.97,31.07,34.52,91.74,18.15,96.64,33.93,38.9
2009-05-13,88.68,29.93,33.28,91.68,18.23,97.69,33.02,37.6
2009-05-14,89.44,30.36,33.72,91.7,18.208,98.07,33.39,38.12
2009-05-15,88.71,30.08,33.38,91.7,18.32,98.04,33.37,37.56
2009-05-18,91.23,31.75,34.9,91.76,18.084,96.52,34.24,39.27
2009-05-19,91.12,32.11,35.23,91.74,18.204,96.01,34.4,39.81
2009-05-20,90.51,32.21,35.36,91.66,18.458,97.02,34.28,39.89
2009-05-21,89.21,31.61,35.1,91.72,18.78,94.58,33.65,39.87
2009-05-22,89.02,31.75,35.36,91.74,18.826,93.53,33.54,40.07
2009-05-26,91.3,32.13,35.97,91.76,18.746,92.12,34.79,40.7
2009-05-27,89.67,31.76,35.44,91.76,18.696,90.49,34.55,40.08
2009-05-28,90.92,32.74,35.9,91.74,18.852,91.8,34.95,40.55
2009-05-29,92.53,33.24,36.67,91.76,19.256,94.17,35.38,41.25
2009-06-01,94.77,34.64,37.51,91.68,19.158,91.09,36.39,42.25
2009-06-02,94.85,34.14,37.81,91.68,19.296,91.58,36.44,42.8
2009-06-03,93.65,32.93,36.49,91.72,18.902,92.44,36.33,41.4
2009-06-04,94.53,33.54,36.94,91.72,19.262,90.53,36.74,41.66
2009-06-05,94.55,33.61,36.62,91.7,18.75,89.84,36.78,41.07
2009-06-08,94.16,33.09,36.43,91.72,18.718,89.61,36.67,40.98
2009-06-09,94.64,33.15,36.69,91.7,18.782,89.6,36.95,41.41
2009-06-10,94.4,33.57,36.94,91.72,18.78,88.19,36.82,41.43
2009-06-11,94.82,34.29,37.57,91.66,18.752,89.17,36.82,42.06
2009-06-12,95.08,33.74,37.19,91.74,18.452,89.97,36.65,41.89
2009-06-15,92.9,32.53,35.96,91.74,18.238,90.78,35.9,40.23
2009-06-16,91.64,32.04,35.58,91.76,18.396,92.36,35.55,39.93
2009-06-17,91.55,31.68,35.42,91.76,18.46,91.84,35.89,39.83
2009-06-18,92.22,31.59,35.49,91.74,18.338,90.45,35.82,39.86
2009-06-19,92.04,31.75,36.12,91.76,18.384,91.69,36.16,40.41
2009-06-22,89.28,30.6,34.64,91.76,18.116,92.58,35.08,39.01
2009-06-23,89.35,30.55,35.03,91.76,18.202,93.67,35.0,39.52
2009-06-24,90.12,31.22,35.4,91.76,18.298,92.73,35.59,39.64
2009-06-25,92.08,32.15,36.04,91.76,18.47,94.43,36.29,40.29
2009-06-26,91.84,32.32,36.09,91.76,18.482,94.59,36.37,40.18
2009-06-29,92.7,32.56,36.28,91.76,18.434,94.73,36.45,40.71
2009-06-30,91.95,32.23,35.91,91.74,18.25,94.57,36.38,40.28
2009-07-01,92.33,32.82,36.55,91.74,18.486,94.08,36.4,41.08
2009-07-02,89.81,31.92,35.45,91.76,18.282,94.3,35.6,39.88
2009-07-06,89.8,31.85,35.47,91.74,18.174,94.12,35.41,39.61
2009-07-07,88.06,31.1,34.59,91.74,18.164,94.75,34.53,38.6
2009-07-08,88.0,30.74,34.43,91.76,17.864,96.5,34.71,38.34
2009-07-09,88.17,31.29,34.85,91.74,17.924,95.35,34.77,39.06
2009-07-10,87.96,30.92,34.57,91.74,17.932,96.23,34.92,38.47
2009-07-13,90.1,31.14,35.05,91.76,18.066,95.69,35.59,39.49
2009-07-14,90.61,31.48,35.31,91.76,18.186,94.1,35.72,39.69
2009-07-15,93.26,33.17,36.6,91.72,18.466,91.68,36.92,41.3
2009-07-16,93.11,33.23,36.93,91.76,18.41,92.67,37.36,41.88
2009-07-17,94.13,33.57,36.95,91.76,18.392,91.24,37.56,41.65
2009-07-20,95.13,34.77,37.82,91.72,18.68,91.72,37.92,42.61
2009-07-21,95.57,34.67,37.84,91.72,18.638,93.55,38.18,42.74
2009-07-22,95.55,34.59,37.98,91.74,18.696,92.71,38.5,42.79
2009-07-23,97.66,35.57,38.78,91.72,18.672,91.01,39.35,43.6
2009-07-24,98.06,35.4,38.84,91.7,18.696,91.45,39.05,43.92
2009-07-27,98.35,35.71,39.09,91.7,18.758,90.4,39.35,44.1
2009-07-28,97.89,35.55,38.88,91.72,18.434,91.2,39.08,43.56
2009-07-29,97.65,34.75,38.42,91.72,18.248,91.7,39.34,43.22
2009-07-30,98.67,35.61,39.22,91.74,18.338,93.0,39.57,44.07
2009-07-31,98.81,35.78,39.72,91.68,18.7,94.81,39.45,44.85
2009-08-03,100.44,37.12,40.8,91.7,18.798,93.06,40.04,46.07
2009-08-04,100.7,36.78,40.57,91.72,18.964,92.32,40.04,46.04
2009-08-05,100.41,36.47,40.49,91.7,18.964,90.94,39.73,45.93
2009-08-06,99.89,36.17,40.15,91.7,18.926,91.25,39.38,45.48
2009-08-07,101.2,36.53,40.35,91.7,18.752,90.49,39.88,45.64
2009-08-10,100.99,36.12,39.92,91.7,18.588,91.62,39.6,45.18
2009-08-11,99.73,35.44,39.39,91.7,18.576,92.68,39.26,44.77
2009-08-12,100.8,35.76,39.95,91.74,18.59,91.69,39.87,45.32
2009-08-13,101.57,36.38,40.5,91.7,18.746,92.99,40.09,46.14
2009-08-14,100.79,35.72,40.27,91.74,18.606,93.35,39.63,45.59
2009-08-17,98.31,34.32,38.65,91.7,18.348,94.73,38.48,43.98
2009-08-18,99.09,35.07,39.46,91.74,18.424,94.18,39.03,44.84
2009-08-19,99.96,35.16,39.72,91.7,18.524,94.96,39.3,45.32
2009-08-20,100.99,35.77,40.19,91.72,18.476,95.74,39.76,45.87
2009-08-21,102.97,36.31,40.87,91.7,18.74,93.77,40.29,47.1
2009-08-24,102.96,36.47,40.95,91.7,18.472,95.47,40.25,46.98
2009-08-25,103.16,36.39,41.27,91.7,18.564,96.01,40.37,47.51
2009-08-26,103.17,36.28,41.03,91.72,18.58,96.45,40.3,47.07
2009-08-27,103.4,36.21,41.25,91.72,18.646,96.07,40.4,47.57
2009-08-28,103.38,36.02,41.29,91.74,18.78,96.51,40.44,47.62
2009-08-31,102.46,35.31,40.88,91.74,18.69,96.6,40.03,47.31
2009-09-01,100.2,34.64,39.92,91.68,18.786,96.06,39.28,45.75
2009-09-02,99.82,35.01,40.01,91.76,19.248,97.46,39.25,45.79
2009-09-03,100.65,35.71,40.44,91.76,19.498,96.86,39.51,46.11
2009-09-04,102.06,36.4,41.12,91.76,19.52,95.21,40.36,46.94
2009-09-08,102.94,37.15,41.97,91.76,19.512,94.54,40.74,48.11
2009-09-09,103.73,37.35,42.29,91.7,19.448,94.43,41.09,48.77
2009-09-10,104.79,37.84,42.75,91.72,19.552,96.17,41.48,49.17
2009-09-11,104.77,37.86,42.68,91.7,19.756,96.7,41.52,49.1
2009-09-14,105.28,37.72,42.76,91.7,19.612,95.74,41.68,49.39
2009-09-15,105.72,38.17,42.94,91.7,19.794,95.25,41.81,49.59
2009-09-16,107.32,39.13,43.83,91.7,19.99,95.42,42.42,50.59
2009-09-17,107.16,38.92,43.52,91.72,19.892,96.62,42.41,50.44
2009-09-18,106.72,39.03,43.58,91.7,19.766,95.76,42.44,50.37
2009-09-21,106.45,38.69,43.22,91.76,19.7,95.98,42.57,49.91
2009-09-22,107.07,39.28,43.85,91.7,19.944,96.18,42.65,50.56
2009-09-23,106.18,38.69,43.37,91.74,19.786,96.47,42.45,50.07
2009-09-24,105.01,37.93,42.72,91.7,19.522,96.75,42.07,49.1
2009-09-25,104.45,38.09,42.64,91.74,19.426,97.98,41.7,48.97
2009-09-28,106.32,38.58,43.23,91.76,19.426,98.84,42.41,49.66
2009-09-29,106.0,38.67,43.04,91.76,19.494,98.75,42.22,49.48
2009-09-30,105.59,38.91,43.2,91.76,19.786,98.66,42.25,49.59
2009-10-01,102.97,37.85,41.91,91.7,19.604,99.7,41.0,48.0
2009-10-02,102.49,37.86,41.6,91.7,19.684,99.01,40.88,47.61
2009-10-05,104.02,38.74,42.29,91.74,19.966,99.02,41.21,48.42
2009-10-06,105.51,39.38,43.02,91.7,20.466,98.04,41.94,49.33
2009-10-07,105.8,39.34,43.03,91.74,20.482,99.19,42.06,49.34
2009-10-08,106.61,39.82,43.76,91.7,20.742,98.15,42.24,50.08
2009-10-09,107.26,39.85,43.7,91.72,20.584,95.9,42.48,49.83
2009-10-12,107.68,40.18,44.0,91.72,20.724,96.05,42.57,50.15
2009-10-13,107.46,40.25,43.95,91.72,20.854,96.55,42.58,50.29
2009-10-14,109.31,41.55,45.09,91.7,20.844,95.12,43.16,51.65
2009-10-15,109.71,41.32,45.16,91.7,20.598,94.68,43.06,51.91
2009-10-16,108.89,40.75,44.59,91.74,20.664,95.45,42.78,51.3
2009-10-19,109.79,41.53,45.3,91.72,20.862,96.2,43.21,52.05
2009-10-20,109.21,40.98,44.93,91.7,20.704,96.72,43.22,51.69
2009-10-21,108.23,40.76,44.68,91.7,20.76,96.14,43.14,51.61
2009-10-22,109.33,41.1,45.12,91.7,20.798,95.67,43.31,52.24
2009-10-23,108.08,40.76,44.44,91.7,20.714,94.95,43.13,51.31
2009-10-26,106.91,40.25,43.8,91.7,20.39,93.72,42.99,50.28
2009-10-27,106.42,39.55,43.31,91.7,20.382,95.0,42.34,49.96
2009-10-28,104.41,37.74,41.9,91.7,20.164,95.45,41.39,48.6
2009-10-29,106.65,39.41,43.45,91.72,20.552,94.41,42.09,50.38
2009-10-30,103.56,37.57,41.83,91.76,20.534,95.78,40.96,48.31
2009-11-02,104.32,38.13,42.27,91.76,20.79,95.05,41.13,48.89
2009-11-03,104.65,38.19,42.17,91.76,21.308,94.1,41.26,48.59
2009-11-04,104.92,38.9,42.75,91.74,21.436,93.24,41.33,49.36
2009-11-05,106.85,39.7,43.43,91.74,21.402,93.24,42.35,50.26
2009-11-06,107.13,39.65,43.44,91.76,21.508,93.33,42.6,50.34
2009-11-09,109.57,41.11,44.77,91.76,21.648,93.44,43.51,51.83
2009-11-10,109.59,40.92,44.65,91.7,21.69,93.27,43.62,51.64
2009-11-11,110.15,41.27,44.74,91.7,21.934,93.66,43.9,51.58
2009-11-12,109.03,40.35,44.02,91.7,21.662,93.49,43.65,51.17
2009-11-13,109.62,41.04,44.62,91.7,21.97,93.92,44.01,51.71
2009-11-16,111.21,42.07,45.36,91.7,22.344,95.02,44.46,52.67
2009-11-17,111.34,41.92,45.2,91.7,22.416,95.53,44.6,52.42
2009-11-18,111.27,41.59,44.92,91.7,22.478,94.97,44.35,52.43
2009-11-19,109.82,40.82,44.18,91.7,22.476,95.14,43.66,51.44
2009-11-20,109.43,40.65,44.0,91.7,22.592,95.12,43.44,50.84
2009-11-23,110.82,41.5,44.72,91.7,22.87,95.0,44.14,51.94
2009-11-24,110.99,41.27,44.48,91.7,22.966,95.6,43.99,51.85
2009-11-25,111.38,41.75,45.12,91.7,23.354,96.04,44.18,52.65
2009-11-27,109.57,40.13,43.6,91.72,23.036,96.4,43.51,50.72
2009-11-30,109.94,40.52,43.86,91.72,23.148,96.63,43.56,50.5
2009-12-01,111.3,41.68,45.09,91.72,23.498,95.25,44.01,51.87
2009-12-02,111.25,41.85,45.19,91.7,23.852,95.33,44.07,52.02
2009-12-03,110.38,41.46,44.96,91.7,23.766,94.34,43.89,51.53
2009-12-04,111.01,41.84,44.87,91.74,22.774,93.34,44.12,51.47
2009-12-07,110.84,41.48,44.69,91.7,22.634,93.46,43.91,51.29
2009-12-08,109.61,40.71,43.89,91.7,22.198,93.6,43.64,50.06
2009-12-09,110.02,40.96,43.93,91.74,22.186,93.17,44.08,49.92
2009-12-10,110.64,41.2,44.11,91.7,22.18,92.1,44.3,50.22
2009-12-11,111.11,41.35,44.11,91.7,21.87,92.09,44.13,50.16
2009-12-14,111.87,41.63,44.41,91.68,22.06,92.2,44.55,50.64
2009-12-15,111.35,41.2,44.06,91.68,22.06,91.79,44.3,50.17
2009-12-16,111.52,41.44,44.39,91.7,22.33,91.68,44.36,50.85
2009-12-17,110.18,40.25,43.51,91.7,21.496,93.19,43.82,49.49
2009-12-18,110.21,40.36,43.44,91.7,21.814,92.79,44.46,49.41
2009-12-21,111.33,40.31,43.62,91.7,21.398,91.14,44.96,49.84
2009-12-22,111.73,40.39,43.95,91.7,21.244,90.63,45.23,50.43
2009-12-23,111.95,40.79,44.34,91.7,21.332,90.65,45.56,50.69
2009-12-24,112.48,41.2,43.75,91.72,21.68,89.71,45.98,48.85
2009-12-28,112.72,41.34,43.82,91.7,21.73,89.46,46.22,49.21
2009-12-29,112.56,41.18,43.91,91.7,21.508,89.73,46.03,49.16
2009-12-30,112.52,41.36,43.76,91.72,21.404,90.32,46.17,48.95
2009-12-31,111.44,41.5,43.61,91.74,21.474,89.89,45.75,48.48
2010-01-04,113.33,42.71,44.96,91.7,21.978,89.81,46.42,49.96
2010-01-05,113.63,43.02,44.95,91.68,21.954,90.39,46.42,49.88
2010-01-06,113.71,43.11,45.15,91.68,22.326,89.18,46.14,50.18
2010-01-07,114.19,42.86,44.88,91.68,22.182,89.33,46.17,49.86
2010-01-08,114.57,43.2,45.33,91.68,22.29,89.29,46.55,50.36
2010-01-11,114.73,43.11,45.17,91.68,22.598,88.8,46.36,50.76
2010-01-12,113.66,42.42,44.96,91.68,22.112,90.32,45.78,50.02
2010-01-13,114.62,42.55,45.32,91.72,22.326,89.27,46.35,50.7
2010-01-14,114.93,42.44,45.44,91.7,22.426,90.52,46.39,50.6
2010-01-15,113.64,41.95,44.82,91.7,22.194,91.08,45.85,49.54
2010-01-19,115.06,42.8,45.36,91.7,22.334,90.82,46.59,50.57
2010-01-20,113.89,41.77,44.17,91.7,21.802,91.74,45.92,49.0
2010-01-21,111.7,40.51,43.04,91.7,21.492,92.16,45.49,47.48
2010-01-22,109.21,39.61,42.32,91.7,21.444,92.0,44.16,46.45
2010-01-25,109.77,39.9,42.73,91.72,21.512,91.58,44.31,47.3
2010-01-26,109.31,39.07,42.41,91.72,21.526,91.61,44.35,46.93
2010-01-27,109.83,38.97,42.27,91.74,21.322,91.56,44.7,47.12
2010-01-28,108.57,38.7,41.68,91.72,21.306,91.51,43.55,45.97
2010-01-29,107.39,38.28,41.1,91.74,21.204,92.31,42.79,45.44
2010-02-01,109.06,39.31,42.04,91.72,21.68,91.15,43.26,46.58
2010-02-02,110.38,39.63,42.51,91.7,21.836,91.41,43.65,47.3
2010-02-03,109.83,39.4,42.22,91.74,21.744,90.35,43.89,46.71
2010-02-04,106.44,37.62,40.3,91.74,20.89,91.78,42.62,44.42
2010-02-05,106.66,37.2,39.83,91.74,20.928,91.98,42.98,44.01
2010-02-08,105.89,36.83,39.55,91.74,20.82,92.1,42.67,43.37
2010-02-09,107.22,38.03,40.77,91.74,21.094,91.18,43.11,45.17
2010-02-10,107.01,37.93,40.49,91.74,21.03,90.31,43.02,44.65
2010-02-11,108.13,38.93,41.08,91.74,21.442,89.82,43.67,45.03
2010-02-12,108.04,38.44,40.51,91.74,21.422,90.19,43.76,44.42
2010-02-16,109.74,39.43,41.7,91.74,21.936,90.36,44.32,45.59
2010-02-17,110.26,39.57,41.55,91.68,21.866,89.33,44.57,45.54
2010-02-18,110.91,39.72,42.03,91.72,22.01,88.97,44.85,45.92
2010-02-19,111.14,39.38,41.82,91.68,21.912,89.45,44.83,45.72
2010-02-22,111.16,39.43,41.83,91.72,21.834,89.08,44.74,45.65
2010-02-23,109.81,38.52,41.16,91.68,21.592,90.47,44.16,44.74
2010-02-24,110.82,38.89,41.45,91.72,21.484,90.69,44.61,45.21
2010-02-25,110.67,38.57,41.26,91.72,21.668,91.2,44.6,44.84
2010-02-26,110.74,38.96,41.64,91.72,21.892,91.67,44.76,45.19
2010-03-01,111.89,39.62,42.09,91.68,21.896,91.34,45.41,45.33
2010-03-02,112.2,40.07,42.41,91.7,22.22,91.22,45.55,45.81
2010-03-03,112.3,40.12,42.75,91.68,22.336,90.99,45.6,46.5
2010-03-04,112.64,39.91,42.59,91.68,22.19,91.47,45.75,46.32
2010-03-05,114.25,40.95,43.5,91.68,22.18,90.27,46.44,47.55
2010-03-08,114.27,40.98,43.57,91.68,21.992,89.8,46.53,47.4
2010-03-09,114.46,41.21,43.51,91.68,21.958,89.82,46.79,47.08
2010-03-10,114.97,41.5,43.76,91.7,21.7,89.59,47.17,47.52
2010-03-11,115.45,41.51,43.85,91.68,21.728,89.92,47.35,47.8
2010-03-12,115.46,41.37,44.03,91.68,21.61,90.48,47.36,47.97
2010-03-15,115.49,41.07,43.69,91.68,21.692,90.36,47.24,47.51
2010-03-16,116.41,41.6,44.27,91.68,22.088,91.08,47.54,48.35
2010-03-17,117.1,42.05,44.58,91.68,21.928,91.47,47.67,48.57
2010-03-18,117.04,41.73,44.24,91.68,22.076,91.17,47.83,48.15
2010-03-19,115.97,41.19,43.8,91.68,21.672,91.26,47.49,47.51
2010-03-22,116.59,41.34,44.0,91.7,21.562,91.36,47.92,47.65
2010-03-23,117.41,41.63,44.31,91.7,21.676,90.93,48.25,47.9
2010-03-24,116.84,41.01,43.62,91.68,21.284,89.27,48.02,46.99
2010-03-25,116.65,40.9,43.55,91.72,21.368,88.7,47.95,47.15
2010-03-26,116.58,41.1,43.84,91.72,21.73,88.95,48.0,47.64
2010-03-29,117.32,41.84,44.41,91.68,21.766,88.61,48.23,48.04
2010-03-30,117.4,42.0,44.44,91.68,21.608,88.89,48.39,47.79
2010-03-31,117.0,42.12,44.44,91.72,21.806,89.5,48.16,48.13
