ISIN,Ticker,Name,Weight,Sector,Country,Asset class,Currency
,3898,Zhuzhou CRRC Times Electric Co Ltd,0.000228,Industrials,Hong Kong,,HKD
,RA,Regional SAB de CV,0.000228,Financials,Mexico,,MXN
,1,Ping An Bank Co Ltd,0.000227,Financials,China,,CNY
,144,China Merchants Port Holdings Co Ltd,0.000226,Industrials,Hong Kong,,HKD
,300760,Shenzhen Mindray Bio-Medical Electronics Co Ltd,0.000226,Health Care,China,,CNY
,WARBABAN,Warba Bank KSCP,0.000225,Financials,Kuwait,,KWD
,603288,Foshan Haitian Flavouring & Food Co Ltd,0.000224,Consumer Staples,China,,CNY
,6969,Smoore International Holdings Ltd,0.000224,Consumer Staples,Hong Kong,,HKD
,DIC,Dubai Investments PJSC,0.000224,Industrials,United Arab Emirates,,AED
,MULT3,Multiplan Empreendimentos Imobiliarios SA,0.000222,Real Estate,Brazil,,BRL
,600919,Bank of Jiangsu Co Ltd,0.000222,Financials,China,,CNY
,763,ZTE Corp,0.000221,Communication Services,Hong Kong,,HKD
,136,China Ruyi Holdings Ltd,0.000219,Consumer Discretionary,Hong Kong,,HKD
,6505,Formosa Petrochemical Corp,0.000218,Energy,Taiwan,,TWD
,ALPHADHA,Alpha Dhabi Holding PJSC,0.000218,Industrials,United Arab Emirates,,AED
,LTF,L&T Finance Ltd,0.000218,Financials,India,,INR
,5483,Sino-American Silicon Products Inc,0.000218,Information Technology,Taiwan,,TWD
,RIYADHCA,Riyadh Cables Group Co,0.000217,Industrials,Saudi Arabia,,SAR
,ASTRA,Astral Ltd,0.000217,Industrials,India,,INR
,CXSE3,Caixa Seguridade Participacoes S/A,0.000215,Financials,Brazil,,BRL
,MTM,Momentum Group Ltd,0.000215,Financials,South Africa,,ZAR
,960,Longfor Group Holdings Ltd,0.000215,Real Estate,Hong Kong,,HKD
,DUBK,Dukhan Bank,0.000215,Financials,Qatar,,QAR
,9904,Pou Chen Corp,0.000214,Consumer Discretionary,Taiwan,,TWD
,BJAZ,Bank Al-Jazira,0.000214,Financials,Saudi Arabia,,SAR
,MMFS,Mahindra & Mahindra Financial Services Ltd,0.000214,Financials,India,,INR
,390,China Railway Group Ltd,0.000214,Industrials,Hong Kong,,HKD
,2142,Bank of Ningbo Co Ltd,0.000213,Financials,China,,CNY
,LODHA,Lodha Developers Ltd,0.000213,Real Estate,India,,INR
,600028,China Petroleum & Chemical Corp,0.000213,Energy,China,,CNY
,BBL/F,Bangkok Bank PCL,0.000213,Financials,Thailand,,THB
,ENKAI,Enka Insaat ve Sanayi AS,0.000212,Industrials,Turkey,,TRY
,YTLP,YTL Power International Bhd,0.000212,Utilities,Malaysia,,MYR
,CPF/F,Charoen Pokphand Foods PCL,0.000212,Consumer Staples,Thailand,,THB
,601919,COSCO SHIPPING Holdings Co Ltd,0.000212,Industrials,China,,CNY
,MER,Manila Electric Co,0.000211,Utilities,Philippines,,PHP
,SBICARD,SBI Cards & Payment Services Ltd,0.000211,Financials,India,,INR
,AGILITY,Agility Global PLC,0.00021,Industrials,United Arab Emirates,,AED
,TAEE11,Transmissora Alianca de Energia Eletrica S/A,0.00021,Utilities,Brazil,,BRL
,EIC,Electrical Industries Co,0.000209,Industrials,Saudi Arabia,,SAR
,ABCAP,Aditya Birla Capital Ltd,0.000209,Financials,India,,INR
,900948,Inner Mongolia Yitai Coal Co Ltd,0.000208,Energy,China,,CNY
,2352,SF Holding Co Ltd,0.000208,Industrials,China,,CNY
,PLNG,Petronet LNG Ltd,0.000208,Energy,India,,INR
,3618,Chongqing Rural Commercial Bank Co Ltd,0.000207,Financials,Hong Kong,,HKD
,ALOS3,Allos SA,0.000207,Real Estate,Brazil,,BRL
,2384,Suzhou Dongshan Precision Manufacturing Co Ltd,0.000207,Materials,China,,CNY
,2377,Micro-Star International Co Ltd,0.000206,Information Technology,Taiwan,,TWD
,TEL,PLDT Inc,0.000206,Communication Services,Philippines,,PHP
,PAG,Page Industries Ltd,0.000205,Consumer Discretionary,India,,INR
,IPRU,ICICI Prudential Life Insurance Co Ltd,0.000205,Financials,India,,INR
,T,Telekom Malaysia Bhd,0.000204,Communication Services,Malaysia,,MYR
,PEPL,Prestige Estates Projects Ltd,0.000203,Real Estate,India,,INR
,2799,China CITIC Financial Asset Management Co Ltd,0.000203,Financials,Hong Kong,,HKD
,586,China Conch Venture Holdings Ltd,0.000202,Utilities,Hong Kong,,HKD
,338,Weichai Power Co Ltd,0.000202,Industrials,China,,CNY
,Q*,Qualitas Controladora SAB de CV,0.000202,Financials,Mexico,,MXN
,UNOMINDA,UNO Minda Ltd,0.000201,Consumer Discretionary,India,,INR
,MABANEE,Mabanee Co KPSC,0.0002,Real Estate,Kuwait,,KWD
,SMFT3,Smartfit Escola de Ginastica e Danca SA,0.0002,Consumer Discretionary,Brazil,,BRL
,QEWS,Nebras Energy,0.0002,Utilities,Qatar,,QAR
,PETD,Petronas Dagangan Bhd,0.000199,Energy,Malaysia,,MYR
,IRFC,Indian Railway Finance Corp Ltd,0.000199,Industrials,India,,INR
,300124,Shenzhen Inovance Technology Co Ltd,0.000199,Industrials,China,,CNY
,GCC*,GCC SAB de CV,0.000199,Industrials,Mexico,,MXN
,2105,Cheng Shin Rubber Industry Co Ltd,0.000198,Consumer Discretionary,Taiwan,,TWD
,MBT,Metropolitan Bank & Trust Co,0.000198,Financials,Philippines,,PHP
,TITC,Titan Cement International SA,0.000197,Industrials,Greece,,EUR
,600111,China Northern Rare Earth Group High-Tech Co Ltd,0.000197,Materials,China,,CNY
,IJM,IJM Corp Bhd,0.000197,Industrials,Malaysia,,MYR
,1357,Meitu Inc,0.000197,Information Technology,Hong Kong,,HKD
,JKCE,JK Cement Ltd,0.000196,Industrials,India,,INR
,ALI,Ayala Land Inc,0.000196,Real Estate,Philippines,,PHP
,603986,GigaDevice Semiconductor Inc,0.000196,Information Technology,China,,CNY
,2577,InnoScience Suzhou Technology Holding Co Ltd,0.000195,Information Technology,Hong Kong,,HKD
,TADAWULG,Saudi Tadawul Group Holding Co,0.000195,Financials,Saudi Arabia,,SAR
,688012,Advanced Micro-Fabrication Equipment Inc China,0.000195,Information Technology,China,,CNY
,PEP,PPB Group Bhd,0.000195,Consumer Staples,Malaysia,,MYR
,1548,Genscript Biotech Corp,0.000195,Health Care,Hong Kong,,HKD
,OPTIMA,Optima bank SA,0.000195,Financials,Greece,,EUR
,600887,Inner Mongolia Yili Industrial Group Co Ltd,0.000194,Consumer Staples,China,,CNY
,ISB,Islandsbanki HF,0.000194,Financials,Iceland,,ISK
,ALDREES,Aldrees Petroleum and Transport Services Co,0.000194,Energy,Saudi Arabia,,SAR
,CPIN,Charoen Pokphand Indonesia Tbk PT,0.000194,Consumer Staples,Indonesia,,IDR
,MODON,Modon Holding PSC,0.000192,Real Estate,United Arab Emirates,,AED
,PSSA3,Porto Seguro SA,0.000192,Financials,Brazil,,BRL
,9688,Zai Lab Ltd,0.000191,Health Care,Hong Kong,,HKD
,9896,MINISO Group Holding Ltd,0.000191,Consumer Discretionary,Hong Kong,,HKD
,NATU3,Natura Cosmeticos SA,0.000191,Consumer Discretionary,Brazil,,BRL
,BIL,Balkrishna Industries Ltd,0.000191,Consumer Discretionary,India,,INR
,MOUWASAT,Mouwasat Medical Services Co,0.000191,Health Care,Saudi Arabia,,SAR
,1882,Haitian International Holdings Ltd,0.00019,Industrials,Hong Kong,,HKD
,2633,Taiwan High Speed Rail Corp,0.00019,Industrials,Taiwan,,TWD
,AMRT,Sumber Alfaria Trijaya Tbk PT,0.000189,Consumer Staples,Indonesia,,IDR
,MTELEKOM,Magyar Telekom Telecommunications PLC,0.000189,Communication Services,Hungary,,HUF
,1776,GF Securities Co Ltd,0.000189,Financials,Hong Kong,,HKD
,601668,China State Construction Engineering Corp Ltd,0.000189,Industrials,China,,CNY
,392,Beijing Enterprises Holdings Ltd,0.000188,Utilities,Hong Kong,,HKD
,ENELCHIL,Enel Chile SA,0.000188,Utilities,Chile,,CLP
,GARAN,Turkiye Garanti Bankasi AS,0.000187,Financials,Turkey,,TRY
,600809,Shanxi Xinghuacun Fen Wine Factory Co Ltd,0.000187,Consumer Staples,China,,CNY
,3311,China State Construction International Holdings Ltd,0.000187,Industrials,Hong Kong,,HKD
,6186,China Feihe Ltd,0.000186,Consumer Staples,Hong Kong,,HKD
,ARION,Arion Banki HF,0.000186,Financials,Iceland,,ISK
,CPFE3,CPFL Energia SA,0.000186,Utilities,Brazil,,BRL
,OBER,Oberoi Realty Ltd,0.000185,Real Estate,India,,INR
,JUBI,Jubilant Foodworks Ltd,0.000185,Consumer Discretionary,India,,INR
,FROTO,Ford Otomotiv Sanayi AS,0.000185,Consumer Discretionary,Turkey,,TRY
,300033,Hithink RoyalFlush Information Network Co Ltd,0.000185,Information Technology,China,,CNY
,2049,Hiwin Technologies Corp,0.000184,Industrials,Taiwan,,TWD
,SAL,SAL Saudi Logistics Services,0.000184,Industrials,Saudi Arabia,,SAR
,APR,Apar Industries Ltd,0.000183,Industrials,India,,INR
,2367,Giant Biogene Holding Co ltd,0.000182,Consumer Staples,Hong Kong,,HKD
,DALLAH,Dallah Healthcare Co,0.000182,Health Care,Saudi Arabia,,SAR
,ANDINAB,Embotelladora Andina SA,0.000182,Consumer Staples,Chile,,CLP
,CHDRAUIB,Grupo Comercial Chedraui SA de CV,0.000181,Consumer Discretionary,Mexico,,MXN
,968,Xinyi Solar Holdings Ltd,0.00018,Energy,Hong Kong,,HKD
,BRAV3,Brava Energia,0.00018,Energy,Brazil,,BRL
,1072,Dongfang Electric Corp Ltd,0.00018,Energy,Hong Kong,,HKD
,1258,China Nonferrous Mining Corp Ltd,0.000179,Materials,Hong Kong,,HKD
,BOROUGE,Borouge PLC,0.000179,Materials,United Arab Emirates,,AED
,601888,China Tourism Group Duty Free Corp Ltd,0.000179,Consumer Discretionary,China,,CNY
,TOP/F,Thai Oil PCL,0.000179,Energy,Thailand,,THB
,ADES,Ades Holding Co,0.000179,Energy,Saudi Arabia,,SAR
,OFSS,Oracle Financial Services Software Ltd,0.000178,Information Technology,India,,INR
,1359,China Cinda Asset Management Co Ltd,0.000178,Financials,Hong Kong,,HKD
,BRPT,Barito Pacific Tbk PT,0.000178,Materials,Indonesia,,IDR
,MPHC,Mesaieed Petrochemical Holding Co,0.000178,Materials,Qatar,,QAR
,2610,China Airlines Ltd,0.000177,Consumer Discretionary,Taiwan,,TWD
,601600,Aluminum Corp of China Ltd,0.000177,Materials,China,,CNY
,600031,Sany Heavy Industry Co Ltd,0.000177,Industrials,China,,CNY
,600547,Shandong Gold Mining Co Ltd,0.000177,Materials,China,,CNY
,CEMARGOS,Cementos Argos SA,0.000176,Industrials,Colombia,,COP
,TCOM,Tata Communications Ltd,0.000176,Communication Services,India,,INR
,MAZDOCKS,Mazagon Dock Shipbuilders Ltd,0.000175,Industrials,India,,INR
,SCHFL,Schaeffler India Ltd,0.000175,Consumer Discretionary,India,,INR
,6060,ZhongAn Online P&C Insurance Co Ltd,0.000175,Financials,Hong Kong,,HKD
,601766,CRRC Corp Ltd,0.000174,Industrials,China,,CNY
,725,BOE Technology Group Co Ltd,0.000173,Information Technology,China,,CNY
,6098,Country Garden Services Holdings Co Ltd,0.000173,Real Estate,Hong Kong,,HKD
,INDF,Indofood Sukses Makmur Tbk PT,0.000173,Consumer Staples,Indonesia,,IDR
,ALSEA*,Alsea SAB de CV,0.000173,Consumer Discretionary,Mexico,,MXN
,1802,Taiwan Glass Industry Corp,0.000172,Industrials,Taiwan,,TWD
,600487,Hengtong Optic-electric Co Ltd,0.000172,Industrials,China,,CNY
,CCRI,Container Corp Of India Ltd,0.000172,Industrials,India,,INR
,ENELAM,Enel Americas SA,0.000172,Utilities,Chile,,CLP
,CSAN3,Cosan SA,0.000171,Energy,Brazil,,BRL
,NESZ,Nestle Malaysia Bhd,0.00017,Consumer Staples,Malaysia,,MYR
,576,Zhejiang Expressway Co Ltd,0.00017,Industrials,Hong Kong,,HKD
,JOYY,JOYY Inc,0.00017,Information Technology,United States,,USD
,IRCTC,Indian Railway Catering & Tourism Corp Ltd,0.000169,Consumer Discretionary,India,,INR
,1476,Eclat Textile Co Ltd,0.000169,Consumer Discretionary,Taiwan,,TWD
,601985,China National Nuclear Power Co Ltd,0.000169,Utilities,China,,CNY
,PATANJAL,Patanjali Foods Ltd,0.000168,Consumer Staples,India,,INR
,2380,China Power International Development Ltd,0.000168,Utilities,Hong Kong,,HKD
,ISAE4,CTEEP-Cia de Transmissao de Energia Eletrica Paulista,0.000168,Utilities,Brazil,,BRL
,651,Gree Electric Appliances Inc of Zhuhai,0.000166,Consumer Discretionary,China,,CNY
,601688,Huatai Securities Co Ltd,0.000166,Financials,China,,CNY
,601658,Postal Savings Bank of China Co Ltd,0.000165,Financials,China,,CNY
,ASTRA,Astra Industrial Group,0.000165,Financials,Saudi Arabia,,SAR
,601127,Seres Group Co Ltd,0.000165,Consumer Discretionary,China,,CNY
,1797,East Buy Holding Ltd,0.000165,Consumer Discretionary,Hong Kong,,HKD
,SIPCHEM,Sahara International Petrochemical Co,0.000164,Materials,Saudi Arabia,,SAR
,2916,Shennan Circuits Co Ltd,0.000164,Information Technology,China,,CNY
,KALYANKJ,Kalyan Jewellers India Ltd,0.000163,Consumer Discretionary,India,,INR
,568,Luzhou Laojiao Co Ltd,0.000163,Consumer Staples,China,,CNY
,631,Sany Heavy Equipment International Holdings Co Ltd,0.000163,Industrials,Hong Kong,,HKD
,601818,China Everbright Bank Co Ltd,0.000162,Financials,China,,CNY
,CSMG3,Cia de Saneamento de Minas Gerais Copasa MG,0.000162,Utilities,Brazil,,BRL
,LUBEREF,Saudi Aramco Base Oil Co,0.000162,Energy,Saudi Arabia,,SAR
,YTL,YTL Corp Bhd,0.000162,Utilities,Malaysia,,MYR
,300433,Lens Technology Co Ltd,0.000162,Information Technology,China,,CNY
,INKP,Indah Kiat Pulp & Paper Tbk PT,0.000161,Materials,Indonesia,,IDR
,600089,TBEA Co Ltd,0.00016,Industrials,China,,CNY
,601229,Bank of Shanghai Co Ltd,0.00016,Financials,China,,CNY
,2460,Ganfeng Lithium Group Co Ltd,0.00016,Materials,China,,CNY
,RLX,RLX Technology Inc,0.00016,Consumer Staples,United States,,USD
,2463,WUS Printed Circuit Kunshan Co Ltd,0.00016,Information Technology,China,,CNY
,RVNL,Rail Vikas Nigam Ltd,0.00016,Industrials,India,,INR
,2354,Foxconn Technology Co Ltd,0.000159,Information Technology,Taiwan,,TWD
,1364,Guming Holdings Ltd,0.000158,Consumer Discretionary,Hong Kong,,HKD
,ARI,African Rainbow Minerals Ltd,0.000158,Materials,South Africa,,ZAR
,6005,Capital Securities Corp,0.000158,Financials,Taiwan,,TWD
,LICHF,LIC Housing Finance Ltd,0.000158,Financials,India,,INR
,CMPC,Empresas CMPC SA,0.000158,Materials,Chile,,CLP
,600690,Haier Smart Home Co Ltd,0.000157,Consumer Discretionary,China,,CNY
,TELX,Tata Elxsi Ltd,0.000156,Information Technology,India,,INR
,3816,CGN Power Co Ltd,0.000156,Utilities,China,,CNY
,SAPR11,Cia De Sanena Do Parana,0.000156,Utilities,Brazil,,BRL
,ASTOR,Astor Transformator Enerji Turizm Insaat Ve Petrol Sanayi Ticaret AS,0.000156,Industrials,Turkey,,TRY
,GGPS3,GPS Participacoes e Empreendimentos SA,0.000156,Industrials,Brazil,,BRL
,CRC/F,Central Retail Corp PCL,0.000156,Consumer Discretionary,Thailand,,THB
,DIF/F,Digital Telecommunications Infrastructure Fund,0.000155,Communication Services,Thailand,,THB
,1717,Eternal Materials Co Ltd,0.000155,Materials,Taiwan,,TWD
,9899,Cloud Music Inc,0.000155,Consumer Discretionary,Hong Kong,,HKD
,BANPU/F,Banpu PCL,0.000155,Energy,Thailand,,THB
,RBK,RBL Bank Ltd,0.000155,Financials,India,,INR
,6409,Voltronic Power Technology Corp,0.000154,Industrials,Taiwan,,TWD
,QLG,QL Resources Bhd,0.000154,Consumer Staples,Malaysia,,MYR
,177,Jiangsu Expressway Co Ltd,0.000154,Industrials,Hong Kong,,HKD
,600019,Baoshan Iron & Steel Co Ltd,0.000153,Materials,China,,CNY
,8464,Nien Made Enterprise Co Ltd,0.000153,Consumer Discretionary,Taiwan,,TWD
,TERA,Tera Yatirim Menkul Degerler AS,0.000153,Financials,Turkey,,TRY
,CCOLA,Coca-Cola Icecek AS,0.000152,Consumer Staples,Turkey,,TRY
,600183,Shengyi Technology Co Ltd,0.000152,Information Technology,China,,CNY
,1157,Zoomlion Heavy Industry Science and Technology Co Ltd,0.000152,Industrials,Hong Kong,,HKD
,ADRO,Adaro Energy Indonesia Tbk PT,0.000152,Energy,Indonesia,,IDR
,2208,Goldwind Science & Technology Co Ltd,0.000152,Energy,Hong Kong,,HKD
,AMR,Americana Restaurants International PLC - Foreign Co,0.000152,Consumer Discretionary,United Arab Emirates,,AED
,CHOLAHLD,Cholamandalam Financial Holdings Ltd,0.000151,Financials,India,,INR
,600104,SAIC Motor Corp Ltd,0.000151,Consumer Discretionary,China,,CNY
,2689,Nine Dragons Paper Holdings Ltd,0.000151,Materials,Hong Kong,,HKD
,ZAINKSA,Mobile Telecommunications Co Saudi Arabia,0.000151,Communication Services,Saudi Arabia,,SAR
,CENER,Cenergy Holdings SA,0.00015,Industrials,Greece,,EUR
,600050,China United Network Communications Ltd,0.00015,Communication Services,China,,CNY
,DALBHARA,Dalmia Bharat Ltd,0.00015,Industrials,India,,INR
,GOAU4,Metalurgica Gerdau SA,0.00015,Materials,Brazil,,BRL
,NAM,Nippon Life India Asset Management Ltd,0.000149,Financials,India,,INR
,600489,Zhongjin Gold Corp Ltd,0.000149,Materials,China,,CNY
,688008,Montage Technology Co Ltd,0.000149,Information Technology,China,,CNY
,600893,AECC Aviation Power Co Ltd,0.000149,Industrials,China,,CNY
,600016,China Minsheng Banking Corp Ltd,0.000148,Financials,China,,CNY
,IVL/F,Indorama Ventures PCL,0.000148,Materials,Thailand,,THB
,ARCCI,Al Rajhi Co for Co-operative Insurance,0.000148,Financials,Saudi Arabia,,SAR
,408,Zangge Mining Co Ltd,0.000147,Materials,China,,CNY
,LIIL,Linde India Ltd,0.000147,Materials,India,,INR
,ITCHOTEL,New Issuer: BB Company ID:183206,0.000147,Consumer Discretionary,India,,INR
,1908,C&D International Investment Group Ltd,0.000146,Real Estate,Hong Kong,,HKD
,371,Beijing Enterprises Water Group Ltd,0.000145,Utilities,Hong Kong,,HKD
,601336,New China Life Insurance Co Ltd,0.000145,Financials,China,,CNY
,63,ZTE Corp,0.000145,Communication Services,China,,CNY
,HCP,Hindustan Copper Ltd,0.000145,Materials,India,,INR
,772,China Literature Ltd,0.000145,Information Technology,Hong Kong,,HKD
,TFG,Foschini Group Ltd,0.000143,Consumer Discretionary,South Africa,,ZAR
,425,XCMG Construction Machinery Co Ltd,0.000143,Industrials,China,,CNY
,SOLUTION,Arabian Internet & Communications Services Co,0.000143,Information Technology,Saudi Arabia,,SAR
,LLOYDSME,Lloyds Metals & Energy Ltd,0.000143,Materials,India,,INR
,PETROR,Rabigh Refining & Petrochemical Co,0.000143,Energy,Saudi Arabia,,SAR
,SNP,OMV Petrom SA,0.000142,Energy,Romania,,RON
,601872,China Merchants Energy Shipping Co Ltd,0.000142,Industrials,China,,CNY
,TAVHL,TAV Havalimanlari Holding AS,0.000142,Industrials,Turkey,,TRY
,1833,Ping An Healthcare and Technology Co Ltd,0.000141,Health Care,Hong Kong,,HKD
,601009,Bank of Nanjing Co Ltd,0.000141,Financials,China,,CNY
,JFC,Jollibee Foods Corp,0.000141,Consumer Discretionary,Philippines,,PHP
,1385,Shanghai Fudan Microelectronics Group Co Ltd,0.00014,Information Technology,Hong Kong,,HKD
,QUINENC,Quinenco SA,0.00014,Financials,Chile,,CLP
,QFIN,Qfin Holdings Inc,0.00014,Financials,United States,,USD
,600010,Inner Mongolia BaoTou Steel Union Co Ltd,0.00014,Materials,China,,CNY
,601012,LONGi Green Energy Technology Co Ltd,0.00014,Energy,China,,CNY
,HYPE3,Hypera SA,0.000139,Health Care,Brazil,,BRL
,152,Shenzhen International Holdings Ltd,0.000139,Industrials,Hong Kong,,HKD
,9945,Ruentex Development Co Ltd,0.000139,Real Estate,Taiwan,,TWD
,EXID,Exide Industries Ltd,0.000139,Industrials,India,,INR
,SISE,Turkiye Sise ve Cam Fabrikalari AS,0.000138,Industrials,Turkey,,TRY
,600188,Yankuang Energy Group Co Ltd,0.000138,Energy,China,,CNY
,3320,China Resources Pharmaceutical Group Ltd,0.000138,Health Care,Hong Kong,,HKD
,MRDIY,MR DIY Group M Bhd,0.000137,Consumer Discretionary,Malaysia,,MYR
,BOI,Bank of India,0.000137,Financials,India,,INR
,600522,Jiangsu Zhongtian Technology Co Ltd,0.000137,Communication Services,China,,CNY
,300014,Eve Energy Co Ltd,0.000136,Industrials,China,,CNY
,2050,Zhejiang Sanhua Intelligent Controls Co Ltd,0.000136,Industrials,Hong Kong,,HKD
,2001,Zhejiang NHU Co Ltd,0.000136,Consumer Staples,China,,CNY
,1276,Jiangsu Hengrui Pharmaceuticals Co Ltd,0.000136,Health Care,Hong Kong,,HKD
,601100,Jiangsu Hengli Hydraulic Co Ltd,0.000135,Industrials,China,,CNY
,776,GF Securities Co Ltd,0.000135,Financials,China,,CNY
,552,China Communications Services Corp Ltd,0.000134,Communication Services,Hong Kong,,HKD
,MGROS,Migros Ticaret AS,0.000134,Consumer Staples,Turkey,,TRY
,BRES,Barwa Real Estate Co,0.000134,Real Estate,Qatar,,QAR
,ITAUCL,Banco Itau Chile SA,0.000134,Financials,Chile,,CLP
,2466,Tianqi Lithium Corp,0.000134,Materials,China,,CNY
,9910,Feng TAY Enterprise Co Ltd,0.000134,Consumer Discretionary,Taiwan,,TWD
,2938,Avary Holding Shenzhen Co Ltd,0.000133,Information Technology,China,,CNY
,2727,Shanghai Electric Group Co Ltd,0.000133,Industrials,Hong Kong,,HKD
,600905,China Three Gorges Renewables Group Co Ltd,0.000133,Utilities,China,,CNY
,220,Uni-President China Holdings Ltd,0.000133,Consumer Staples,Hong Kong,,HKD
,600660,Fuyao Glass Industry Group Co Ltd,0.000133,Industrials,China,,CNY
,300442,Range Intelligent Computing Technology Group Co Ltd,0.000132,Industrials,China,,CNY
,3931,New Issuer: BB Company ID:70038993,0.000132,Consumer Discretionary,Hong Kong,,HKD
,601390,China Railway Group Ltd,0.000132,Industrials,China,,CNY
,853,Microport Scientific Corp,0.000131,Health Care,Hong Kong,,HKD
,603799,Zhejiang Huayou Cobalt Co Ltd,0.000131,Materials,China,,CNY
,ALUP11,Alupar Investimento SA,0.000131,Utilities,Brazil,,BRL
,601006,Daqin Railway Co Ltd,0.000131,Industrials,China,,CNY
,600999,China Merchants Securities Co Ltd,0.000131,Financials,China,,CNY
,NEOE3,Neoenergia SA,0.00013,Utilities,Brazil,,BRL
,601869,Yangtze Optical Fibre & Cable Joint Stock Ltd Co,0.00013,Communication Services,China,,CNY
,LIVEPOLC,El Puerto de Liverpool SAB de CV,0.00013,Consumer Discretionary,Mexico,,MXN
,JGS,JG Summit Holdings Inc,0.00013,Industrials,Philippines,,PHP
,166,Shenwan Hongyuan Group Co Ltd,0.00013,Financials,China,,CNY
,ATGL,Adani Total Gas Ltd,0.00013,Utilities,India,,INR
,601169,Bank of Beijing Co Ltd,0.00013,Financials,China,,CNY
,1066,Shandong Weigao Group Medical Polymer Co Ltd,0.000129,Health Care,Hong Kong,,HKD
,656,Fosun International Ltd,0.000129,Industrials,Hong Kong,,HKD
,BHARTIHE,New Issuer: BB Company ID:21672911,0.000129,Communication Services,India,,INR
,1579,Yihai International Holding Ltd,0.000129,Consumer Staples,Hong Kong,,HKD
,AJP,Ajanta Pharma Ltd,0.000129,Health Care,India,,INR
,605117,Ningbo Deye Technology Co Ltd,0.000128,Industrials,China,,CNY
,2357,AviChina Industry & Technology Co Ltd,0.000128,Industrials,Hong Kong,,HKD
,2230,Iflytek Co Ltd,0.000128,Information Technology,China,,CNY
,2353,Yantai Jereh Oilfield Services Group Co Ltd,0.000128,Energy,China,,CNY
,2050,Zhejiang Sanhua Intelligent Controls Co Ltd,0.000127,Industrials,China,,CNY
,300498,Wens Foodstuff Group Co Ltd,0.000127,Consumer Staples,China,,CNY
,300408,Chaozhou Three-Circle Group Co Ltd,0.000127,Information Technology,China,,CNY
,603501,OmniVision Integrated Circuits Group Inc,0.000127,Information Technology,China,,CNY
,SIIG,Saudi Industrial Investment Group,0.000127,Materials,Saudi Arabia,,SAR
,600176,China Jushi Co Ltd,0.000127,Materials,China,,CNY
,807,Yunnan Aluminium Co Ltd,0.000126,Materials,China,,CNY
,301308,Shenzhen Longsys Electronics Co Ltd,0.000126,Information Technology,China,,CNY
,1503,Shihlin Electric & Engineering Corp,0.000126,Industrials,Taiwan,,TWD
,600875,Dongfang Electric Corp Ltd,0.000126,Energy,China,,CNY
,99SMART,99 Speed Mart Retail Holdings Bhd,0.000126,Consumer Staples,Malaysia,,MYR
,ABMB,Alliance Bank Malaysia Bhd,0.000126,Financials,Malaysia,,MYR
,2371,Tatung Co Ltd,0.000126,Industrials,Taiwan,,TWD
,2196,Shanghai Fosun Pharmaceutical Group Co Ltd,0.000126,Health Care,Hong Kong,,HKD
,1508,China Reinsurance Group Corp,0.000126,Financials,Hong Kong,,HKD
,AIAE,AIA Engineering Ltd,0.000125,Industrials,India,,INR
,696,TravelSky Technology Ltd,0.000125,Information Technology,Hong Kong,,HKD
,CDSL,Central Depository Services India Ltd,0.000125,Financials,India,,INR
,GICRE,General Insurance Corp of India,0.000125,Financials,India,,INR
,BANDHAN,Bandhan Bank Ltd,0.000125,Financials,India,,INR
,FNH,Fraser & Neave Holdings Bhd,0.000125,Consumer Staples,Malaysia,,MYR
,600015,Huaxia Bank Co Ltd,0.000124,Financials,China,,CNY
,605499,Eastroc Beverage Group Co Ltd,0.000123,Consumer Staples,China,,CNY
,601669,Power Construction Corp of China Ltd,0.000123,Industrials,China,,CNY
,TRUE-R,True Corp PCL,0.000123,Communication Services,Thailand,,THB
,3900,Greentown China Holdings Ltd,0.000122,Real Estate,Hong Kong,,HKD
,6963,Sunshine Insurance Group Co Ltd,0.000122,Financials,Hong Kong,,HKD
,FLUOROCH,Gujarat Fluorochemicals Ltd,0.000121,Materials,India,,INR
,600549,Xiamen Tungsten Co Ltd,0.000121,Materials,China,,CNY
,600926,Bank of Hangzhou Co Ltd,0.00012,Financials,China,,CNY
,PFGRUPSU,Grupo de Inversiones Suramericana SA,0.00012,Financials,Colombia,,COP
,JAMJOOMP,Jamjoom Pharmaceuticals Factory Co,0.00012,Health Care,Saudi Arabia,,SAR
,6066,CSC Financial Co Ltd,0.00012,Financials,Hong Kong,,HKD
,CENCOMAL,Cencosud Shopping SA,0.000119,Real Estate,Chile,,CLP
,NARH,Narayana Hrudayalaya Ltd,0.000119,Health Care,India,,INR
,VFQS,Vodafone Qatar PQSC,0.000118,Communication Services,Qatar,,QAR
,600886,SDIC Power Holdings Co Ltd,0.000118,Utilities,China,,CNY
,KLBF,Kalbe Farma Tbk PT,0.000118,Health Care,Indonesia,,IDR
,6818,China Everbright Bank Co Ltd,0.000118,Financials,Hong Kong,,HKD
,200596,Anhui Gujing Distillery Co Ltd,0.000118,Consumer Staples,China,,CNY
,ELPE,"HELLENiQ ENERGY Holdings S,A,",0.000117,Energy,Greece,,EUR
,STARHEAL,Star Health & Allied Insurance Co Ltd,0.000117,Financials,India,,INR
,GENT,Genting Bhd,0.000116,Consumer Discretionary,Malaysia,,MYR
,SCC-R,Siam Cement PCL/The,0.000116,Industrials,Thailand,,THB
,KAYAN,Saudi Kayan Petrochemical Co,0.000116,Materials,Saudi Arabia,,SAR
